ansatz,block,case,v_m_per_s,lambda_ueV,geometry,dP_v,dchi_phi
B_z,2,case_ii_edge,5.0,0.5,half_x_nm-,0.001564250113296986,0.005538641235210168
B_z,2,case_ii_edge,5.0,0.5,half_z_nm+,0.002799648580898803,0.016145882386589705
B_z,2,case_ii_edge,5.0,0.5,half_z_nm-,-0.0008104582161923002,-0.001668031835422204
B_z,2,case_ii_edge,5.0,0.5,period_nm+,-0.0020295113125064768,-0.0056673035389286225
B_z,2,case_ii_edge,5.0,0.5,period_nm-,0.0008485742086292297,0.00023319792695856165
B_z,2,case_ii_edge,5.0,1.0,baseline,0.015201764650850963,0.08577256308727496
B_z,2,case_ii_edge,5.0,1.0,depth_nm+,-0.005930196631982909,0.06283145184462957
B_z,2,case_ii_edge,5.0,1.0,depth_nm-,0.0001965099161113648,-0.02500994445610305
B_z,2,case_ii_edge,5.0,1.0,half_x_nm+,0.01340328439611696,0.0598603441424104
B_z,2,case_ii_edge,5.0,1.0,half_x_nm-,-0.0013587882000246077,0.04569224153022766
B_z,2,case_ii_edge,5.0,1.0,half_z_nm+,0.013875522618790992,0.07459719602887227
B_z,2,case_ii_edge,5.0,1.0,half_z_nm-,0.0037205357361380087,-0.005235853191139353
B_z,2,case_ii_edge,5.0,1.0,period_nm+,0.0031590559099264337,-0.024497167091241764
B_z,2,case_ii_edge,5.0,1.0,period_nm-,-0.0019105167104986054,0.0017603458289230211
B_z,2,case_ii_edge,10.0,0.5,baseline,-0.00037749577331545187,-0.0012562277417853679
B_z,2,case_ii_edge,10.0,0.5,depth_nm+,-0.0011364789098568112,-0.005783316424664009
B_z,2,case_ii_edge,10.0,0.5,depth_nm-,-3.371664790088186e-05,-0.0003801374212374607
B_z,2,case_ii_edge,10.0,0.5,half_x_nm+,0.0001855186539207257,0.0005828903848289005
B_z,2,case_ii_edge,10.0,0.5,half_x_nm-,0.0003874146910837484,0.0019293809975545334
B_z,2,case_ii_edge,10.0,0.5,half_z_nm+,-0.00030194446423952026,-0.0005229876228102781
B_z,2,case_ii_edge,10.0,0.5,half_z_nm-,-1.643877940309818e-05,0.0002920636403682987
B_z,2,case_ii_edge,10.0,0.5,period_nm+,8.064123036156251e-05,0.0008666288186193437
B_z,2,case_ii_edge,10.0,0.5,period_nm-,0.00024338121752435354,2.3425597696948385e-05
B_z,2,case_ii_edge,10.0,1.0,baseline,-0.0029897659466637527,-0.0038633484019083703
B_z,2,case_ii_edge,10.0,1.0,depth_nm+,-0.004484681399131274,-0.029464966898794298
B_z,2,case_ii_edge,10.0,1.0,depth_nm-,0.001049107190469828,-0.001691940432126171
B_z,2,case_ii_edge,10.0,1.0,half_x_nm+,0.0028608761881310507,0.0028206943552053776
B_z,2,case_ii_edge,10.0,1.0,half_x_nm-,0.0018141080815396032,0.008537648400291933
B_z,2,case_ii_edge,10.0,1.0,half_z_nm+,-0.003202945915782268,0.0010580792737268085
B_z,2,case_ii_edge,10.0,1.0,half_z_nm-,-0.001531722743147057,0.0026016942170531826
B_z,2,case_ii_edge,10.0,1.0,period_nm+,-0.0024827320745701847,0.0066585929886563665
B_z,2,case_ii_edge,10.0,1.0,period_nm-,0.0011651509327571252,0.000236818984152062
B_z,2,case_ii_edge,20.0,0.5,baseline,2.2655644383688667e-05,-0.0003149239514340686
B_z,2,case_ii_edge,20.0,0.5,depth_nm+,1.1177409364727248e-05,-0.0006087960455844268
B_z,2,case_ii_edge,20.0,0.5,depth_nm-,0.00019677068979341572,-4.639527925926444e-05
B_z,2,case_ii_edge,20.0,0.5,half_x_nm+,0.00027391688370380016,-4.894636116714417e-05
B_z,2,case_ii_edge,20.0,0.5,half_x_nm-,-0.00034059275563126656,-9.584339089574109e-05
B_z,2,case_ii_edge,20.0,0.5,half_z_nm+,-0.0002735388632479907,-0.0004842314048324782
B_z,2,case_ii_edge,20.0,0.5,half_z_nm-,-0.00016489058651119465,-0.0001848362896631553
B_z,2,case_ii_edge,20.0,0.5,period_nm+,-0.00019523387003425596,-0.0002533297812832057
B_z,2,case_ii_edge,20.0,0.5,period_nm-,-0.00014885108813260384,-2.1854378562977367e-07
B_z,2,case_ii_edge,20.0,1.0,baseline,-0.00035243823296302046,-0.0018139069667021078
B_z,2,case_ii_edge,20.0,1.0,depth_nm+,-0.0005767290732045793,-0.003400443735227174
B_z,2,case_ii_edge,20.0,1.0,depth_nm-,-0.00022552211462309457,-0.00023275260507494427
B_z,2,case_ii_edge,20.0,1.0,half_x_nm+,-0.00034293185229829215,-0.0001494311104122542
B_z,2,case_ii_edge,20.0,1.0,half_x_nm-,9.459352268369192e-05,-0.0005055382898016218
B_z,2,case_ii_edge,20.0,1.0,half_z_nm+,-0.00039070915406325124,-0.002785491366360266
B_z,2,case_ii_edge,20.0,1.0,half_z_nm-,-0.00014514201838891627,-0.0010572604165667125
B_z,2,case_ii_edge,20.0,1.0,period_nm+,-0.000489195143198895,-0.0014972166509901203
B_z,2,case_ii_edge,20.0,1.0,period_nm-,4.598969878685799e-05,8.011951757238337e-07
A,3,case_i_center,5.0,0.5,baseline,-0.00013735008395387993,-0.001863807692181961
A,3,case_i_center,5.0,0.5,depth_nm+,0.0006654664602848883,0.003824121176459732
A,3,case_i_center,5.0,0.5,depth_nm-,-8.858196174565958e-05,-0.0007565862023094089
A,3,case_i_center,5.0,0.5,half_x_nm+,0.00025029049828323435,0.001940374011773753
A,3,case_i_center,5.0,0.5,half_x_nm-,-0.00018828736952816727,-0.000559163088892531
A,3,case_i_center,5.0,0.5,half_z_nm+,0.00023942865292542193,0.0007018649955020835
A,3,case_i_center,5.0,0.5,half_z_nm-,0.0001149950929958711,0.0009259534417615355
A,3,case_i_center,5.0,0.5,period_nm+,-3.00524472483521e-05,-0.0010403694778163292
A,3,case_i_center,5.0,0.5,period_nm-,-0.000418812119723333,-0.003175502448421859
A,3,case_i_center,5.0,1.0,baseline,-0.0005026571799402468,0.0065079103802012095
A,3,case_i_center,5.0,1.0,depth_nm+,0.00011103838453085935,0.017396353537520344
A,3,case_i_center,5.0,1.0,depth_nm-,-0.00019544799382259503,0.00284201844127016
A,3,case_i_center,5.0,1.0,half_x_nm+,0.0006010956077253105,0.006529381953503682
A,3,case_i_center,5.0,1.0,half_x_nm-,-0.00017458805582745707,0.002934322897370845
A,3,case_i_center,5.0,1.0,half_z_nm+,-0.0005067650120931244,0.10258219478394338
A,3,case_i_center,5.0,1.0,half_z_nm-,0.00028519225127127124,0.003146393930761342
A,3,case_i_center,5.0,1.0,period_nm+,0.00032391394243627973,-0.004794948921455494
A,3,case_i_center,5.0,1.0,period_nm-,-0.0008037110117468105,0.006938221695331523
A,3,case_i_center,10.0,0.5,baseline,-5.374327637702736e-05,-1.2678299139332841e-05
A,3,case_i_center,10.0,0.5,depth_nm+,-2.7069615924808776e-06,8.352451596027708e-05
A,3,case_i_center,10.0,0.5,depth_nm-,-2.5696091525972964e-05,-1.47856618039956e-05
A,3,case_i_center,10.0,0.5,half_x_nm+,-1.3333781413865826e-05,7.644945729462212e-05
A,3,case_i_center,10.0,0.5,half_x_nm-,-3.526794907862674e-05,-3.21553432090666e-05
A,3,case_i_center,10.0,0.5,half_z_nm+,8.298558774692821e-05,-9.89190416625168e-06
A,3,case_i_center,10.0,0.5,half_z_nm-,-2.7898031535845275e-05,2.930908922088929e-05
A,3,case_i_center,10.0,0.5,period_nm+,-3.6953518970789245e-05,8.79289185634269e-05
A,3,case_i_center,10.0,0.5,period_nm-,-4.5169735843078596e-05,-4.49827033942756e-05
A,3,case_i_center,10.0,1.0,baseline,-0.00010819151443802744,-0.00018733999854276986
A,3,case_i_center,10.0,1.0,depth_nm+,-0.00012221839496273645,0.00014837872085128015
A,3,case_i_center,10.0,1.0,depth_nm-,-4.61211649336879e-05,-0.00011778677707445467
A,3,case_i_center,10.0,1.0,half_x_nm+,-0.000152727891999771,0.00021351941079574108
A,3,case_i_center,10.0,1.0,half_x_nm-,1.5257658036560429e-05,-0.00014728283324065832
A,3,case_i_center,10.0,1.0,half_z_nm+,0.00029664727312135597,0.000192808095850361
A,3,case_i_center,10.0,1.0,half_z_nm-,-0.00021785930212334104,9.674571535940753e-05
A,3,case_i_center,10.0,1.0,period_nm+,0.00011630500941101074,0.0001202992230644
A,3,case_i_center,10.0,1.0,period_nm-,-8.849699550006473e-05,-0.00040267093338862674
A,3,case_i_center,20.0,0.5,baseline,-1.50382987093578e-05,-6.742809562219078e-07
A,3,case_i_center,20.0,0.5,depth_nm+,6.191956545271993e-05,-1.2331286036759465e-06
A,3,case_i_center,20.0,0.5,depth_nm-,3.13569981785361e-05,2.585691287884896e-07
A,3,case_i_center,20.0,0.5,half_x_nm+,-4.67420230239185e-05,9.083489274152735e-07
A,3,case_i_center,20.0,0.5,half_x_nm-,-3.731561032381536e-05,-7.518848735757698e-07
A,3,case_i_center,20.0,0.5,half_z_nm+,-2.540158864439146e-05,-3.471230078306621e-06
A,3,case_i_center,20.0,0.5,half_z_nm-,-3.014114423966971e-05,5.833466964795028e-07
A,3,case_i_center,20.0,0.5,period_nm+,-7.224754488585616e-05,8.83595784106147e-07
A,3,case_i_center,20.0,0.5,period_nm-,9.200478119600342e-06,-5.863794176196209e-07
A,3,case_i_center,20.0,1.0,baseline,-1.0550898025069033e-05,-4.8471043984591255e-06
A,3,case_i_center,20.0,1.0,depth_nm+,9.956842875175065e-05,4.579650536012589e-06
A,3,case_i_center,20.0,1.0,depth_nm-,4.6578431030383505e-05,2.9565683236837294e-06
A,3,case_i_center,20.0,1.0,half_x_nm+,-8.824582168652506e-05,3.5034965279735392e-06
A,3,case_i_center,20.0,1.0,half_x_nm-,-5.9324036645047595e-05,-5.57893382290051e-06
A,3,case_i_center,20.0,1.0,half_z_nm+,-1.2533262586378324e-05,-1.982494138624621e-05
A,3,case_i_center,20.0,1.0,half_z_nm-,-6.073425811120581e-05,2.6708524809987862e-06
A,3,case_i_center,20.0,1.0,period_nm+,-0.0001265574909112277,9.057344805164982e-06
A,3,case_i_center,20.0,1.0,period_nm-,4.608668214078904e-05,-6.101263353134061e-06
A_pocket,3,case_i_center,5.0,0.5,baseline,-2.4062876680490397e-05,-0.00019960576073047975
A_pocket,3,case_i_center,5.0,0.5,depth_nm+,0.00013726938934645403,0.0006708076727247308
A_pocket,3,case_i_center,5.0,0.5,depth_nm-,-7.0853051051950056e-06,-8.340076586659537e-05
A_pocket,3,case_i_center,5.0,0.5,half_x_nm+,3.952376557680645e-05,0.00023105924384269477
A_pocket,3,case_i_center,5.0,0.5,half_x_nm-,-4.5708316717289754e-05,-0.00015968122676037876
A_pocket,3,case_i_center,5.0,0.5,half_z_nm+,4.2121291546962786e-05,0.00015275135902426476
A_pocket,3,case_i_center,5.0,0.5,half_z_nm-,2.0956808017830522e-05,0.00011810392559558677
A_pocket,3,case_i_center,5.0,0.5,period_nm+,-6.718011893856735e-06,2.85073930068689e-05
A_pocket,3,case_i_center,5.0,0.5,period_nm-,-0.00015454193385627812,-0.00037949830557427316
A_pocket,3,case_i_center,5.0,1.0,baseline,-0.00010590822395836752,-0.0010418884978985162
A_pocket,3,case_i_center,5.0,1.0,depth_nm+,0.0005151725335639738,0.0020246808032166035
A_pocket,3,case_i_center,5.0,1.0,depth_nm-,-2.1856089049365757e-05,-0.0004343321645463667
A_pocket,3,case_i_center,5.0,1.0,half_x_nm+,6.830831700359308e-05,0.0011670199487210861
A_pocket,3,case_i_center,5.0,1.0,half_x_nm-,-0.00022091777709565275,-0.0001882246573160838
A_pocket,3,case_i_center,5.0,1.0,half_z_nm+,0.00015179227000504392,2.234884224411836e-06
A_pocket,3,case_i_center,5.0,1.0,half_z_nm-,4.75559227848376e-05,0.0005638496634732888
A_pocket,3,case_i_center,5.0,1.0,period_nm+,-0.00014967827562792357,-0.0007264715686088521
A_pocket,3,case_i_center,5.0,1.0,period_nm-,-0.0003422931121488948,-0.001760966860553024
A_pocket,3,case_i_center,10.0,0.5,baseline,-1.065217109791003e-05,-1.6811793190878036e-06
A_pocket,3,case_i_center,10.0,0.5,depth_nm+,-3.2865193040259102e-06,1.3980793093635712e-05
A_pocket,3,case_i_center,10.0,0.5,depth_nm-,-5.880890858175197e-06,-2.1949278274016734e-06
A_pocket,3,case_i_center,10.0,0.5,half_x_nm+,-1.3490386156063622e-06,1.2262788197612293e-05
A_pocket,3,case_i_center,10.0,0.5,half_x_nm-,-7.54327923644868e-06,-5.827072448935005e-06
A_pocket,3,case_i_center,10.0,0.5,half_z_nm+,1.4624304601879717e-05,-4.123946534723296e-06
A_pocket,3,case_i_center,10.0,0.5,half_z_nm-,-3.227182078602807e-06,5.3401419545600856e-06
A_pocket,3,case_i_center,10.0,0.5,period_nm+,-7.175458073833962e-06,1.1461725564418921e-05
A_pocket,3,case_i_center,10.0,0.5,period_nm-,-1.4044428960004185e-05,-6.168705930000408e-06
A_pocket,3,case_i_center,10.0,1.0,baseline,-5.6627430059380535e-05,-1.0626616339507822e-05
A_pocket,3,case_i_center,10.0,1.0,depth_nm+,-4.885111769135919e-05,4.1278099759378553e-05
A_pocket,3,case_i_center,10.0,1.0,depth_nm-,-3.055360431024334e-05,-1.0186283197819687e-05
A_pocket,3,case_i_center,10.0,1.0,half_x_nm+,-2.6881261964499005e-05,4.171713991390504e-05
A_pocket,3,case_i_center,10.0,1.0,half_x_nm-,-2.6324648394929206e-05,-2.278604803719993e-05
A_pocket,3,case_i_center,10.0,1.0,half_z_nm+,9.356431419440397e-05,2.3211235178205447e-06
A_pocket,3,case_i_center,10.0,1.0,half_z_nm-,-3.5565196442087846e-05,1.7434547320194737e-05
A_pocket,3,case_i_center,10.0,1.0,period_nm+,4.013773846234248e-06,4.319596002963353e-05
A_pocket,3,case_i_center,10.0,1.0,period_nm-,-7.55097736049315e-05,-2.9707338226721497e-05
A_pocket,3,case_i_center,20.0,0.5,baseline,4.40039332588564e-06,-1.933631021466196e-07
A_pocket,3,case_i_center,20.0,0.5,depth_nm+,1.899815181880503e-05,-5.330436225556984e-07
A_pocket,3,case_i_center,20.0,0.5,depth_nm-,8.59332865193324e-06,-3.274756204709172e-09
A_pocket,3,case_i_center,20.0,0.5,half_x_nm+,-1.335606393500742e-05,1.256695300557692e-07
A_pocket,3,case_i_center,20.0,0.5,half_x_nm-,-1.3128473685734138e-05,-1.8118546348578647e-07
A_pocket,3,case_i_center,20.0,0.5,half_z_nm+,-1.3684538970066412e-05,-5.633807488743383e-07
A_pocket,3,case_i_center,20.0,0.5,half_z_nm-,-8.412200701879771e-06,5.9474041302431615e-08
A_pocket,3,case_i_center,20.0,0.5,period_nm+,-2.1997847397193376e-05,8.078468969483974e-08
A_pocket,3,case_i_center,20.0,0.5,period_nm-,8.470565861191243e-06,-8.507694804587283e-08
A_pocket,3,case_i_center,20.0,1.0,baseline,1.008114845998942e-05,-8.691173728730121e-07
A_pocket,3,case_i_center,20.0,1.0,depth_nm+,3.553577401382846e-05,-1.5538899150430272e-06
A_pocket,3,case_i_center,20.0,1.0,depth_nm-,1.676416078382273e-05,1.8636457362571314e-07
A_pocket,3,case_i_center,20.0,1.0,half_x_nm+,-2.8672241985976815e-05,8.456244700551232e-07
A_pocket,3,case_i_center,20.0,1.0,half_x_nm-,-2.6950551324837757e-05,-8.308925711914542e-07
A_pocket,3,case_i_center,20.0,1.0,half_z_nm+,-2.654640616536752e-05,-2.6942489893940763e-06
A_pocket,3,case_i_center,20.0,1.0,half_z_nm-,-1.940389510284718e-05,4.520688565519893e-07
A_pocket,3,case_i_center,20.0,1.0,period_nm+,-4.714908929057127e-05,9.553277567884118e-07
A_pocket,3,case_i_center,20.0,1.0,period_nm-,2.0504991212089152e-05,-8.002065004650624e-07
B_x,3,case_i_center,5.0,0.5,baseline,4.234220824166773e-06,-7.918025333126383e-05
B_x,3,case_i_center,5.0,0.5,depth_nm+,0.00011941921979210439,0.00055836834880813
B_x,3,case_i_center,5.0,0.5,depth_nm-,-4.229218455505113e-06,-1.7519701288012165e-05
B_x,3,case_i_center,5.0,0.5,half_x_nm+,9.602317650863126e-06,6.280954051482868e-05
B_x,3,case_i_center,5.0,0.5,half_x_nm-,-2.3284909757271405e-05,-9.65868441888942e-05
B_x,3,case_i_center,5.0,0.5,half_z_nm+,4.629198231589568e-05,0.00010037103501359633
B_x,3,case_i_center,5.0,0.5,half_z_nm-,4.136543495159538e-06,3.3624474603927666e-05
B_x,3,case_i_center,5.0,0.5,period_nm+,6.897927953600745e-06,1.543428094501892e-05
B_x,3,case_i_center,5.0,0.5,period_nm-,-0.0001954502980758277,-0.0008779059019535067
B_x,3,case_i_center,5.0,1.0,baseline,5.8833002203786955e-05,-0.0002676393757277324
B_x,3,case_i_center,5.0,1.0,depth_nm+,0.00036632565126825333,0.00184462342726365
B_x,3,case_i_center,5.0,1.0,depth_nm-,1.0247632504650772e-05,-5.9711792820116034e-05
B_x,3,case_i_center,5.0,1.0,half_x_nm+,-3.441497803513896e-05,0.0002301209202096536
B_x,3,case_i_center,5.0,1.0,half_x_nm-,-0.00011742250747275029,-0.00031188946100496086
B_x,3,case_i_center,5.0,1.0,half_z_nm+,0.00023114066765893976,0.0003657611697818865
B_x,3,case_i_center,5.0,1.0,half_z_nm-,-2.7405538360544823e-05,0.00012056597256811328
B_x,3,case_i_center,5.0,1.0,period_nm+,-2.4368779436820948e-05,4.714444836063404e-05
B_x,3,case_i_center,5.0,1.0,period_nm-,-0.00017710042485125088,-0.0036915382868853326
B_x,3,case_i_center,10.0,0.5,baseline,-4.192639934536002e-06,-9.205226175788362e-07
B_x,3,case_i_center,10.0,0.5,depth_nm+,-2.1638279738703595e-06,1.087469146438631e-05
B_x,3,case_i_center,10.0,0.5,depth_nm-,-7.213824389697837e-07,-5.784052935589069e-07
B_x,3,case_i_center,10.0,0.5,half_x_nm+,-5.080082266489924e-07,4.216748302497144e-06
B_x,3,case_i_center,10.0,0.5,half_x_nm-,-4.241697523325871e-06,-3.117299325875681e-06
B_x,3,case_i_center,10.0,0.5,half_z_nm+,9.264373749965152e-06,-1.9361575225505757e-06
B_x,3,case_i_center,10.0,0.5,half_z_nm-,-1.315959899663116e-06,1.9039695411912942e-06
B_x,3,case_i_center,10.0,0.5,period_nm+,-1.8741020920559626e-06,1.7626748695871762e-06
B_x,3,case_i_center,10.0,0.5,period_nm-,-2.5255142952936016e-05,-1.5675971506905022e-05
B_x,3,case_i_center,10.0,1.0,baseline,-2.5342279663893852e-05,-3.176663347663391e-06
B_x,3,case_i_center,10.0,1.0,depth_nm+,-3.20973677050973e-05,3.891790554196332e-05
B_x,3,case_i_center,10.0,1.0,depth_nm-,-6.619456161920112e-06,-2.02688219636427e-06
B_x,3,case_i_center,10.0,1.0,half_x_nm+,-5.076609224638744e-06,1.4802218663435298e-05
B_x,3,case_i_center,10.0,1.0,half_x_nm-,-2.050707375397809e-05,-1.1422769331246603e-05
B_x,3,case_i_center,10.0,1.0,half_z_nm+,5.880352660177224e-05,-5.928728556506887e-06
B_x,3,case_i_center,10.0,1.0,half_z_nm-,-8.925814606280773e-06,6.741340954819467e-06
B_x,3,case_i_center,10.0,1.0,period_nm+,-1.282296948106748e-06,6.326010948489965e-06
B_x,3,case_i_center,10.0,1.0,period_nm-,-0.0001299986652188445,-5.3678489837309315e-05
B_x,3,case_i_center,20.0,0.5,baseline,4.621375255029966e-06,-6.798310328763146e-08
B_x,3,case_i_center,20.0,0.5,depth_nm+,1.6246946320437952e-05,-1.2083042651820524e-07
B_x,3,case_i_center,20.0,0.5,depth_nm-,2.8943092991759282e-06,1.1229650680979526e-08
B_x,3,case_i_center,20.0,0.5,half_x_nm+,-6.216496710749215e-06,5.157224299284243e-08
B_x,3,case_i_center,20.0,0.5,half_x_nm-,-8.4665090388375e-06,-8.019654937288314e-08
B_x,3,case_i_center,20.0,0.5,half_z_nm+,-9.426789210972494e-06,-2.389902904720954e-07
B_x,3,case_i_center,20.0,0.5,half_z_nm-,-4.123868151723661e-06,2.830877038938407e-08
B_x,3,case_i_center,20.0,0.5,period_nm+,-6.595291976948994e-06,1.9389207201418187e-08
B_x,3,case_i_center,20.0,0.5,period_nm-,1.2071577460564392e-05,-3.1090773980292294e-07
B_x,3,case_i_center,20.0,1.0,baseline,1.0072405448049992e-05,-3.8581557080781884e-07
B_x,3,case_i_center,20.0,1.0,depth_nm+,3.117571345128203e-05,-8.844826356307206e-07
B_x,3,case_i_center,20.0,1.0,depth_nm-,6.177792206875192e-06,5.383361596735809e-08
B_x,3,case_i_center,20.0,1.0,half_x_nm+,-1.189216797111911e-05,2.6337153216381316e-07
B_x,3,case_i_center,20.0,1.0,half_x_nm-,-1.7055036718647415e-05,-4.586009449409225e-07
B_x,3,case_i_center,20.0,1.0,half_z_nm+,-1.9125152163478043e-05,-1.3355184655821189e-06
B_x,3,case_i_center,20.0,1.0,half_z_nm-,-8.56339377307367e-06,1.4920799658299497e-07
B_x,3,case_i_center,20.0,1.0,period_nm+,-1.3896072689536035e-05,1.1167401990716129e-07
B_x,3,case_i_center,20.0,1.0,period_nm-,3.2721305304433956e-05,-1.7499729848344524e-06
B_z,3,case_i_center,5.0,0.5,baseline,-9.262565452516913e-05,-0.0013312144546794706
B_z,3,case_i_center,5.0,0.5,depth_nm+,0.0006844721365312226,0.003930404096841818
B_z,3,case_i_center,5.0,0.5,depth_nm-,-6.832400183859333e-05,-0.0006195257215440345
B_z,3,case_i_center,5.0,0.5,half_x_nm+,0.00011067812450282766,0.0018476636362434523
B_z,3,case_i_center,5.0,0.5,half_x_nm-,-0.00019172748182896826,-0.0008034322045547822
B_z,3,case_i_center,5.0,0.5,half_z_nm+,0.00024635142519634223,0.0012553694931339687
B_z,3,case_i_center,5.0,0.5,half_z_nm-,6.573951883474816e-05,0.000802492440118029
B_z,3,case_i_center,5.0,0.5,period_nm+,-8.606088429308212e-05,-0.0005911686215220122
B_z,3,case_i_center,5.0,0.5,period_nm-,-0.00032523691265357035,-0.0027180558834266413
B_z,3,case_i_center,5.0,1.0,baseline,-0.00027742208888226205,0.04087508218315008
B_z,3,case_i_center,5.0,1.0,depth_nm+,0.0014100130049744947,0.012458193737807474
B_z,3,case_i_center,5.0,1.0,depth_nm-,-0.0001451770429223842,0.00961879259696622
B_z,3,case_i_center,5.0,1.0,half_x_nm+,0.00024576211046323584,0.006494288165508622
B_z,3,case_i_center,5.0,1.0,half_x_nm-,-0.0004839095985428865,0.0028926981782725087
B_z,3,case_i_center,5.0,1.0,half_z_nm+,0.00039687400897397973,0.012139811090876869
B_z,3,case_i_center,5.0,1.0,half_z_nm-,0.00015362566022179033,0.0028697906314672844
B_z,3,case_i_center,5.0,1.0,period_nm+,-0.00022997007782785128,-0.005159147619369928
B_z,3,case_i_center,5.0,1.0,period_nm-,-0.00044867498280976026,0.45476264074620554
B_z,3,case_i_center,10.0,0.5,baseline,-5.149208923360682e-05,-1.5217504021143276e-05
B_z,3,case_i_center,10.0,0.5,depth_nm+,-2.686170521507339e-05,7.384122555713509e-05
B_z,3,case_i_center,10.0,0.5,depth_nm-,-3.175734490892812e-05,-1.4737106659519505e-05
B_z,3,case_i_center,10.0,0.5,half_x_nm+,-1.58029043223519e-05,7.055697391758497e-05
B_z,3,case_i_center,10.0,0.5,half_x_nm-,-2.4184120404807663e-05,-3.673622237830972e-05
B_z,3,case_i_center,10.0,0.5,half_z_nm+,6.50943449917174e-05,-5.412952638903521e-06
B_z,3,case_i_center,10.0,0.5,half_z_nm-,-1.988038236460342e-05,2.8662314292675535e-05
B_z,3,case_i_center,10.0,0.5,period_nm+,-1.827929174333387e-05,8.343021087896008e-05
B_z,3,case_i_center,10.0,0.5,period_nm-,-4.8781801766262234e-05,-4.3831957346151824e-05
B_z,3,case_i_center,10.0,1.0,baseline,-0.00018521385240749533,-2.84589730825351e-05
B_z,3,case_i_center,10.0,1.0,depth_nm+,-0.00022984343047149913,0.0002665128565350354
B_z,3,case_i_center,10.0,1.0,depth_nm-,-0.00010328544531773565,-4.414106436308899e-05
B_z,3,case_i_center,10.0,1.0,half_x_nm+,-0.0001352335817055711,0.00023123397374200615
B_z,3,case_i_center,10.0,1.0,half_x_nm-,-4.538787365965247e-05,-0.0001997582408337226
B_z,3,case_i_center,10.0,1.0,half_z_nm+,0.00030721917941353705,0.00015087004192197706
B_z,3,case_i_center,10.0,1.0,half_z_nm-,-0.00013241895955553445,9.690942187096948e-05
B_z,3,case_i_center,10.0,1.0,period_nm+,4.7401863117801923e-05,0.0006208178116110071
B_z,3,case_i_center,10.0,1.0,period_nm-,-0.00017363291756872234,-0.0001904892548722074
B_z,3,case_i_center,20.0,0.5,baseline,-6.0272001420960675e-06,-9.722407985114916e-07
B_z,3,case_i_center,20.0,0.5,depth_nm+,6.889479546372257e-05,-8.554655944168393e-07
B_z,3,case_i_center,20.0,0.5,depth_nm-,3.009204488192696e-05,2.847237680567832e-07
B_z,3,case_i_center,20.0,0.5,half_x_nm+,-5.829382294223612e-05,7.625225955095884e-07
B_z,3,case_i_center,20.0,0.5,half_x_nm-,-3.965133193221948e-05,-9.041304665878643e-07
